Player ID,Name,Jersey Number,Captain Count,Played Count,Green Card Count,Yellow Card Count,Red Card Count,Starter Count,Top Raider Count,Top Defender Count,Total Points,Team ID,Team Name,Total Matches in Season,season,team_name
3241,Surender Gill,11,0,23,1,0,0,23,1,0,198,30,U.P. Yoddha,24,8,UP Yoddhas
3088,Nitesh Kumar,2,24,24,7,0,0,24,0,1,58,30,U.P. Yoddha,24,8,UP Yoddhas
3240,Sumit,10,0,24,2,0,0,24,0,2,63,30,U.P. Yoddha,24,8,UP Yoddhas
3177,Mohammad Taghi Paein Mahali,3,0,7,0,0,0,1,0,0,13,30,U.P. Yoddha,24,8,UP Yoddhas
3747,Gaurav Kumar,7,0,6,0,0,0,0,0,0,2,30,U.P. Yoddha,24,8,UP Yoddhas
3027,Ankush,16,0,3,0,0,0,1,0,0,1,30,U.P. Yoddha,24,8,UP Yoddhas
311,Anil Kumar,88,0,0,0,0,0,0,0,0,0,30,U.P. Yoddha,24,8,UP Yoddhas
3594,Sahil,99,0,6,0,0,0,0,0,0,5,30,U.P. Yoddha,24,8,UP Yoddhas
4228,Shubham Kumar,12,0,21,2,0,0,21,0,0,32,30,U.P. Yoddha,24,8,UP Yoddhas
4222,Rohit Tomar,1,0,5,0,0,0,2,0,0,17,30,U.P. Yoddha,24,8,UP Yoddhas
3093,Aashish Nagar,8,0,1,0,0,0,0,0,0,0,30,U.P. Yoddha,24,8,UP Yoddhas
4801,Ankit,4,0,4,0,0,0,2,0,0,9,30,U.P. Yoddha,24,8,UP Yoddhas
3039,Nitin Panwar,20,0,1,0,0,0,0,0,0,0,30,U.P. Yoddha,24,8,UP Yoddhas
4971,Aman,5,0,1,0,0,0,1,0,0,1,30,U.P. Yoddha,24,8,UP Yoddhas
4933,James Kamweti,18,0,0,0,0,0,0,0,0,0,30,U.P. Yoddha,24,8,UP Yoddhas
389,Ajay Kumar,3,0,17,2,0,0,15,0,0,79,31,Gujarat Giants,23,8,Gujarat Giants
368,Sunil Kumar,11,22,23,6,0,0,23,0,1,39,31,Gujarat Giants,23,8,Gujarat Giants
357,Parvesh Bhainswal,5,0,23,4,0,0,23,0,1,56,31,Gujarat Giants,23,8,Gujarat Giants
204,Rakesh Narwal,9,0,16,0,0,0,14,4,0,81,31,Gujarat Giants,23,8,Gujarat Giants
4939,Pardeep Kumar,99,0,17,0,0,0,7,0,0,79,31,Gujarat Giants,23,8,Gujarat Giants
3227,Ankit,12,0,11,2,0,0,9,0,0,9,31,Gujarat Giants,23,8,Gujarat Giants
161,Girish Maruti Ernak,8,0,19,2,0,0,19,0,3,46,31,Gujarat Giants,23,8,Gujarat Giants
249,Hadi Oshtorak,1,0,21,6,0,0,6,0,0,28,31,Gujarat Giants,23,8,Gujarat Giants
3472,Rathan K,7,0,5,0,0,0,2,0,0,8,31,Gujarat Giants,23,8,Gujarat Giants
3966,Rakesh,10,0,22,0,0,0,18,2,0,140,31,Gujarat Giants,23,8,Gujarat Giants
698,Vishav Chaudhary,18,0,0,0,0,0,0,0,0,0,31,Gujarat Giants,23,8,Gujarat Giants
163,Mahendra Rajput,66,0,17,0,0,0,12,0,0,65,31,Gujarat Giants,23,8,Gujarat Giants
4973,Davinder Singh,13,0,0,0,0,0,0,0,0,0,31,Gujarat Giants,23,8,Gujarat Giants
743,Maninder Singh,51,0,2,0,0,0,0,0,0,1,31,Gujarat Giants,23,8,Gujarat Giants
4929,Soleiman Pahlevani,33,0,4,1,0,0,1,0,0,2,31,Gujarat Giants,23,8,Gujarat Giants
3226,Sumit,4,0,5,0,0,0,3,0,0,4,31,Gujarat Giants,23,8,Gujarat Giants
4953,Sonu Singh,2,0,2,0,0,0,1,0,0,0,31,Gujarat Giants,23,8,Gujarat Giants
157,Ravinder Pahal,6,1,8,1,0,0,8,0,1,12,31,Gujarat Giants,23,8,Gujarat Giants
3225,Harmanjit Singh,45,0,1,0,0,0,0,0,0,0,31,Gujarat Giants,23,8,Gujarat Giants
2315,Bhuvneshwar Gaur,35,0,1,0,0,0,0,0,0,2,31,Gujarat Giants,23,8,Gujarat Giants
318,Pawan Sehrawat,17,24,24,4,0,0,24,5,0,320,1,Bengaluru Bulls,24,8,Bengaluru Bulls
4848,Mayur Kadam,3,0,19,1,0,0,19,0,1,14,1,Bengaluru Bulls,24,8,Bengaluru Bulls
769,Mahender Singh,4,0,20,2,0,0,18,0,1,40,1,Bengaluru Bulls,24,8,Bengaluru Bulls
4944,Bharat,11,0,23,0,0,0,19,0,0,129,1,Bengaluru Bulls,24,8,Bengaluru Bulls
36,Chandran Ranjit,66,0,19,0,0,0,18,1,0,90,1,Bengaluru Bulls,24,8,Bengaluru Bulls
3228,Saurabh Nandal,22,0,24,2,0,0,23,0,2,69,1,Bengaluru Bulls,24,8,Bengaluru Bulls
4972,Aman,2,0,23,2,0,0,22,0,1,54,1,Bengaluru Bulls,24,8,Bengaluru Bulls
3019,Mohit Sehrawat,1,0,11,0,0,0,8,0,0,10,1,Bengaluru Bulls,24,8,Bengaluru Bulls
522,Dong Geon Lee,8,0,9,0,0,0,0,0,0,10,1,Bengaluru Bulls,24,8,Bengaluru Bulls
3099,Ankit,10,0,6,1,0,0,5,0,0,7,1,Bengaluru Bulls,24,8,Bengaluru Bulls
579,Jaideep,16,0,8,0,0,0,1,0,0,6,1,Bengaluru Bulls,24,8,Bengaluru Bulls
772,More G B,77,0,15,0,0,0,6,0,1,20,1,Bengaluru Bulls,24,8,Bengaluru Bulls
4945,Rohit Kumar,44,0,2,1,0,0,1,0,0,1,1,Bengaluru Bulls,24,8,Bengaluru Bulls
300,Abolfazel Maghsodlo,13,0,3,0,0,0,0,0,0,3,1,Bengaluru Bulls,24,8,Bengaluru Bulls
3115,Amit Sheoran,12,0,9,0,0,0,1,0,0,5,1,Bengaluru Bulls,24,8,Bengaluru Bulls
4671,Rohit Singh,33,0,0,0,0,0,0,0,0,0,1,Bengaluru Bulls,24,8,Bengaluru Bulls
211,Deepak Narwal,7,0,10,0,0,0,3,0,0,18,1,Bengaluru Bulls,24,8,Bengaluru Bulls
4960,Aslam Inamdar,3,0,23,0,0,0,22,2,0,189,7,Puneri Paltan,23,8,Puneri Paltan
4192,Abinesh Nadarajan,24,0,22,4,0,0,22,0,1,48,7,Puneri Paltan,23,8,Puneri Paltan
3234,Sanket Sawant,29,0,23,2,1,0,23,0,0,26,7,Puneri Paltan,23,8,Puneri Paltan
4022,Mohit Goyat,88,0,21,0,0,0,18,2,1,187,7,Puneri Paltan,23,8,Puneri Paltan
320,Nitin Tomar,10,17,18,2,0,0,17,1,0,61,7,Puneri Paltan,23,8,Puneri Paltan
3000,Sombir,2,0,19,0,0,0,17,0,3,61,7,Puneri Paltan,23,8,Puneri Paltan
3083,Vishal Bharadwaj,7,6,20,9,1,0,19,0,1,47,7,Puneri Paltan,23,8,Puneri Paltan
301,Hadi Tajik,4,0,1,0,1,0,0,0,0,2,7,Puneri Paltan,23,8,Puneri Paltan
3011,Jadhav Shahaji,5,0,7,0,0,0,1,0,0,2,7,Puneri Paltan,23,8,Puneri Paltan
4961,Shubham Shelke,6,0,6,0,0,0,0,0,0,3,7,Puneri Paltan,23,8,Puneri Paltan
81,Rahul Chaudhari,9,0,7,0,0,0,4,0,0,13,7,Puneri Paltan,23,8,Puneri Paltan
4959,Akash Shinde,33,0,3,0,0,0,0,0,0,9,7,Puneri Paltan,23,8,Puneri Paltan
621,Baldev Singh,1,0,8,0,0,0,6,0,0,6,7,Puneri Paltan,23,8,Puneri Paltan
3162,Karamvir,18,0,11,1,0,0,4,0,0,7,7,Puneri Paltan,23,8,Puneri Paltan
3233,Pankaj Mohite,15,0,7,0,0,0,6,1,0,23,7,Puneri Paltan,23,8,Puneri Paltan
156,Pawan Kadian,12,0,1,0,0,0,1,0,0,5,7,Puneri Paltan,23,8,Puneri Paltan
2257,Victor Obiero,20,0,1,0,0,0,0,0,0,0,7,Puneri Paltan,23,8,Puneri Paltan
4757,Vishwas S,8,0,4,0,0,0,1,0,0,13,7,Puneri Paltan,23,8,Puneri Paltan
366,Vikash Kandola,88,22,22,0,0,0,22,2,0,180,28,Haryana Steelers,22,8,Haryana Steelers
4954,Mohit,12,0,22,3,0,0,22,0,0,42,28,Haryana Steelers,22,8,Haryana Steelers
4184,Jaideep,5,0,22,7,0,0,22,0,3,66,28,Haryana Steelers,22,8,Haryana Steelers
3028,Ashish,10,0,15,0,0,0,9,1,0,79,28,Haryana Steelers,22,8,Haryana Steelers
3054,Vinay,3,0,15,1,0,0,9,0,0,52,28,Haryana Steelers,22,8,Haryana Steelers
240,Ravi Kumar,18,0,22,1,0,0,16,0,1,25,28,Haryana Steelers,22,8,Haryana Steelers
4873,Akshay,4,0,7,0,0,0,4,0,0,6,28,Haryana Steelers,22,8,Haryana Steelers
146,Surender Nada,1,0,21,5,0,0,18,0,1,48,28,Haryana Steelers,22,8,Haryana Steelers
4183,Meetu,2,0,16,0,0,0,12,1,0,75,28,Haryana Steelers,22,8,Haryana Steelers
3023,Rohit Gulia,7,0,15,0,0,0,12,1,0,69,28,Haryana Steelers,22,8,Haryana Steelers
4977,Ankit,8,0,4,0,0,0,3,0,0,4,28,Haryana Steelers,22,8,Haryana Steelers
3175,Mohammad Mahalli,9,0,6,0,0,0,1,0,0,4,28,Haryana Steelers,22,8,Haryana Steelers
737,Ajay,6,0,1,0,0,0,0,0,0,1,28,Haryana Steelers,22,8,Haryana Steelers
768,Vijay Kumar,15,0,4,2,0,0,2,0,0,4,28,Haryana Steelers,22,8,Haryana Steelers
4803,Rajesh Gurjar,99,0,0,0,0,0,0,0,0,0,28,Haryana Steelers,22,8,Haryana Steelers
86,Rajesh Narwal,11,0,3,0,0,0,0,0,0,1,28,Haryana Steelers,22,8,Haryana Steelers
107,Shrikant Tewthia,21,0,3,0,0,0,2,0,0,2,28,Haryana Steelers,22,8,Haryana Steelers
4923,Hamid Nader,20,0,0,0,0,0,0,0,0,0,28,Haryana Steelers,22,8,Haryana Steelers
121,Vikash Jaglan,22,0,0,0,0,0,0,0,0,0,28,Haryana Steelers,22,8,Haryana Steelers
2024,Arjun Deshwal,2,0,21,0,0,0,21,5,0,254,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
4956,Deepak Singh,99,0,13,1,0,0,10,0,0,14,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3159,Vishal,3,0,20,4,0,0,20,0,0,37,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
41,Deepak Hooda,5,6,17,2,0,0,16,0,0,120,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
371,Amit Nagar,22,0,6,0,0,0,5,0,0,9,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
4769,Sahul Kumar,6,0,18,3,0,0,16,0,2,45,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
290,Sandeep Dhull,4,15,18,2,0,0,18,0,1,48,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3180,Amirhossein Mohammad Maleki,13,0,1,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3021,Pavan TR,23,0,8,0,0,0,1,0,0,5,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3715,Ashok,33,0,0,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3065,Nitin Rawal,44,0,12,2,0,0,9,0,1,23,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3070,Brijendra Singh Choudhary,66,0,6,0,0,0,3,0,1,20,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3154,Sachin Narwal,9,0,6,0,0,0,4,0,0,12,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
4936,Mohammad Nosrati,19,0,2,0,0,0,1,0,0,1,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
2357,Naveen,77,0,11,2,0,0,7,0,0,18,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3001,Amit,11,0,11,1,0,0,10,0,0,8,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
212,Amit Hooda,10,0,2,0,0,0,2,0,0,2,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
42,Dharmaraj Cheralathan,7,0,5,0,0,0,3,0,0,2,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3052,Sushil Gulia,55,0,1,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
3230,Elavarasan,1,0,1,0,0,0,1,0,0,0,3,Jaipur Pink Panthers,21,8,Jaipur Pink Panthers
143,Maninder Singh,9,22,22,3,0,0,22,3,0,264,4,Bengal Warriors,22,8,Bengal Warriorz
3176,Mohammad Nabibakhsh,2,0,20,0,0,0,20,1,2,108,4,Bengal Warriors,22,8,Bengal Warriorz
3151,Manoj Gowda,27,0,6,0,0,0,5,0,0,21,4,Bengal Warriors,22,8,Bengal Warriorz
3301,Rohit Banne,1,0,6,1,0,0,1,0,0,2,4,Bengal Warriors,22,8,Bengal Warriorz
111,Sukesh Hegde,7,0,15,0,0,0,13,0,0,58,4,Bengal Warriors,22,8,Bengal Warriorz
489,Abozar Mighani,10,0,22,4,1,0,22,0,1,43,4,Bengal Warriors,22,8,Bengal Warriorz
160,Ran Singh,13,0,14,2,2,0,14,0,0,38,4,Bengal Warriors,22,8,Bengal Warriorz
4675,Akash Pikalmunde,4,0,7,0,0,0,2,0,0,16,4,Bengal Warriors,22,8,Bengal Warriorz
232,Sachin Vittala,6,0,7,1,0,0,4,0,0,6,4,Bengal Warriors,22,8,Bengal Warriorz
123,Vishal Mane,12,0,6,1,0,0,5,0,0,5,4,Bengal Warriors,22,8,Bengal Warriorz
3126,Amit Nirwal,15,0,16,0,0,0,15,0,0,31,4,Bengal Warriors,22,8,Bengal Warriorz
4723,Rohit,42,0,12,1,0,0,2,0,0,27,4,Bengal Warriors,22,8,Bengal Warriorz
2021,Anand V,5,0,3,0,0,0,1,0,0,2,4,Bengal Warriors,22,8,Bengal Warriorz
3148,Tapas Pal,35,0,2,1,0,0,2,0,0,1,4,Bengal Warriors,22,8,Bengal Warriorz
3094,Ravindra Kumavat,77,0,5,0,0,0,2,0,0,9,4,Bengal Warriors,22,8,Bengal Warriorz
3100,Parveen Satpal,99,0,8,1,0,0,5,0,0,1,4,Bengal Warriors,22,8,Bengal Warriorz
185,Vijin Thangadurai,67,0,7,0,0,0,5,0,0,3,4,Bengal Warriors,22,8,Bengal Warriorz
724,Darshan J.,28,0,9,2,0,0,9,0,0,14,4,Bengal Warriors,22,8,Bengal Warriorz
3084,Rinku Narwal,66,0,4,0,0,0,4,0,1,5,4,Bengal Warriors,22,8,Bengal Warriorz
94,Rishank Devadiga,3,0,1,1,0,0,1,0,0,1,4,Bengal Warriors,22,8,Bengal Warriorz
2028,Abhishek Singh,7,0,22,0,0,0,22,1,0,179,5,U Mumba,22,8,U Mumba
4186,Rahul Sethpal,8,0,18,1,0,0,11,0,0,44,5,U Mumba,22,8,U Mumba
3138,Harendra Kumar,5,0,21,0,0,0,21,0,1,31,5,U Mumba,22,8,U Mumba
2025,Ajinkya Kapre,9,0,13,0,0,0,6,0,0,21,5,U Mumba,22,8,U Mumba
3053,V Ajith Kumar,6,0,20,0,0,0,20,4,0,159,5,U Mumba,22,8,U Mumba
3964,Rinku,12,0,22,2,0,0,21,0,1,60,5,U Mumba,22,8,U Mumba
259,Fazel Atrachali,1,22,22,9,0,0,22,0,2,51,5,U Mumba,22,8,U Mumba
3789,Baljinder Singh,2,0,2,0,0,0,0,0,0,0,5,U Mumba,22,8,U Mumba
613,Sunil Siddhgavali,11,0,4,0,0,0,3,0,0,3,5,U Mumba,22,8,U Mumba
4968,Kamlesh,14,0,2,0,0,0,0,0,0,4,5,U Mumba,22,8,U Mumba
4970,Shivam,61,0,15,0,0,0,6,0,0,37,5,U Mumba,22,8,U Mumba
3111,Ajeet,88,0,2,0,0,0,1,0,0,3,5,U Mumba,22,8,U Mumba
3089,Pankaj,4,0,3,0,0,0,0,0,0,0,5,U Mumba,22,8,U Mumba
3473,Prathap S,44,0,3,0,0,0,1,0,0,3,5,U Mumba,22,8,U Mumba
202,Ashish Sangwan,10,0,9,0,0,0,9,0,0,16,5,U Mumba,22,8,U Mumba
4969,Prince,66,0,3,0,0,0,1,0,0,1,5,U Mumba,22,8,U Mumba
567,Mohsen Maghsoudlou,3,0,11,1,0,0,9,0,1,23,5,U Mumba,22,8,U Mumba
3238,Navneet,65,0,0,0,0,0,0,0,0,0,5,U Mumba,22,8,U Mumba
3059,Jashandeep Singh,13,0,2,0,0,0,1,0,0,3,5,U Mumba,22,8,U Mumba
763,Manjeet,3,1,20,0,0,0,20,1,0,167,29,Tamil Thalaivas,22,8,Tamil Thalaivas
322,Surjeet Singh,6,19,20,3,0,0,20,0,1,57,29,Tamil Thalaivas,22,8,Tamil Thalaivas
4964,Mohit,10,0,20,1,0,0,19,0,1,24,29,Tamil Thalaivas,22,8,Tamil Thalaivas
660,Bhavani Rajput,8,0,21,2,0,0,13,1,0,50,29,Tamil Thalaivas,22,8,Tamil Thalaivas
3097,Ajinkya Pawar,19,0,18,0,0,0,7,1,0,114,29,Tamil Thalaivas,22,8,Tamil Thalaivas
3236,Sagar,41,1,22,3,0,0,22,0,1,83,29,Tamil Thalaivas,22,8,Tamil Thalaivas
4965,Sahil Gulia,2,0,18,0,0,0,17,0,1,30,29,Tamil Thalaivas,22,8,Tamil Thalaivas
347,Sagar Krishna,7,0,10,0,0,0,6,0,0,6,29,Tamil Thalaivas,22,8,Tamil Thalaivas
3161,Himanshu,9,0,10,0,0,0,6,0,0,40,29,Tamil Thalaivas,22,8,Tamil Thalaivas
3014,M. Abishek,17,0,7,0,0,0,5,0,0,12,29,Tamil Thalaivas,22,8,Tamil Thalaivas
3201,Asiri Alawathge,55,0,2,0,0,0,0,0,0,1,29,Tamil Thalaivas,22,8,Tamil Thalaivas
376,Athul MS,66,0,13,1,0,0,5,1,0,27,29,Tamil Thalaivas,22,8,Tamil Thalaivas
4962,Aashish,44,0,3,0,0,0,3,0,0,4,29,Tamil Thalaivas,22,8,Tamil Thalaivas
3025,Sahil Surender,4,0,4,0,0,0,3,0,0,0,29,Tamil Thalaivas,22,8,Tamil Thalaivas
4921,Anwar Baba,99,0,1,0,0,0,0,0,0,0,29,Tamil Thalaivas,22,8,Tamil Thalaivas
4963,Himanshu Singh,22,0,6,0,0,0,2,0,0,8,29,Tamil Thalaivas,22,8,Tamil Thalaivas
3076,Santhapanaselvam,96,0,4,0,0,0,0,0,0,0,29,Tamil Thalaivas,22,8,Tamil Thalaivas
219,K. Prapanjan,11,1,7,0,0,0,6,0,0,21,29,Tamil Thalaivas,22,8,Tamil Thalaivas
2290,Rajnish,4,1,13,1,1,0,13,0,0,112,8,Telugu Titans,21,8,Telugu Titans
3086,Surinder Singh,5,4,20,6,1,0,20,0,0,29,8,Telugu Titans,21,8,Telugu Titans
191,C. Arun,55,0,13,1,0,0,11,0,0,11,8,Telugu Titans,21,8,Telugu Titans
3095,Adarsh T,1,0,20,0,0,0,12,0,0,80,8,Telugu Titans,21,8,Telugu Titans
2322,Ankit Beniwal,6,0,20,3,0,0,18,0,0,120,8,Telugu Titans,21,8,Telugu Titans
3004,Akash Choudhary,3,0,16,0,1,0,13,0,0,29,8,Telugu Titans,21,8,Telugu Titans
248,Sandeep Kandola,88,7,16,2,0,0,16,0,1,42,8,Telugu Titans,21,8,Telugu Titans
4967,Palla Ramakrishna,7,0,1,1,0,0,1,0,0,1,8,Telugu Titans,21,8,Telugu Titans
3031,Galla Raju,10,0,12,1,0,0,3,0,0,40,8,Telugu Titans,21,8,Telugu Titans
4966,Muhammed Shihas,19,0,7,1,0,0,4,0,0,13,8,Telugu Titans,21,8,Telugu Titans
3969,Prince D,20,0,14,0,0,0,9,0,0,15,8,Telugu Titans,21,8,Telugu Titans
4927,Abe Tetsuro,33,0,0,0,0,0,0,0,0,0,8,Telugu Titans,21,8,Telugu Titans
2023,Ruturaj Koravi,12,0,10,1,0,0,8,0,2,18,8,Telugu Titans,21,8,Telugu Titans
4932,Hyunsu Park,17,0,2,0,0,0,0,0,0,1,8,Telugu Titans,21,8,Telugu Titans
4911,Amit Chauhan,18,0,1,0,0,0,0,0,0,0,8,Telugu Titans,21,8,Telugu Titans
3046,Rakesh Gowda,22,0,12,0,0,0,6,0,0,41,8,Telugu Titans,21,8,Telugu Titans
2026,Siddharth Desai,8,1,3,0,0,0,3,3,0,35,8,Telugu Titans,21,8,Telugu Titans
326,Rohit Kumar,2,8,8,1,0,0,8,0,0,18,8,Telugu Titans,21,8,Telugu Titans
3167,Manish,9,0,2,0,0,0,2,0,0,0,8,Telugu Titans,21,8,Telugu Titans
3237,Aakash Arsul,11,0,1,0,0,0,0,0,0,0,8,Telugu Titans,21,8,Telugu Titans
2024,Arjun Deshwal,2,0,24,1,0,0,23,20,0,296,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
368,Sunil Kumar,11,23,23,1,0,0,23,0,5,65,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
5022,Reza Mirbagheri,1,0,16,0,0,0,13,0,1,36,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
81,Rahul Chaudhari,9,1,21,0,0,0,20,1,0,73,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
3053,V Ajith Kumar,6,0,21,0,0,0,20,2,0,103,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
4769,Sahul Kumar,66,0,24,2,0,0,23,0,4,57,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
3574,Ankush,3,0,24,2,0,0,24,0,12,89,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
5113,Abhishek KS,4,0,18,0,0,0,17,0,1,25,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
4956,Deepak Singh,5,0,3,0,0,0,1,0,0,2,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
5042,Lucky Sharma,8,0,15,1,0,0,0,0,1,11,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
5105,Ashish,44,0,4,0,0,0,0,0,0,1,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
5106,Devank,55,0,5,0,0,0,0,0,0,4,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
3238,Navneet,77,0,3,0,0,0,1,0,0,6,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
660,Bhavani Rajput,99,0,14,0,0,0,2,1,0,36,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
4036,Nitin Chandel,7,0,3,0,0,0,1,0,0,1,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
5064,Rahul Dhanawade,14,0,1,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
3152,Nitin Panwar,20,0,4,0,0,0,0,0,0,4,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
5023,Woosan Ko,33,0,0,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
5126,Marimuthu Kamaraj,28,0,0,0,0,0,0,0,0,0,3,Jaipur Pink Panthers,24,9,Jaipur Pink Panthers
3233,Pankaj Mohite,12,0,13,0,0,0,6,1,0,60,7,Puneri Paltan,24,9,Puneri Paltan
4192,Abinesh Nadarajan,4,0,15,0,0,0,15,0,3,35,7,Puneri Paltan,24,9,Puneri Paltan
3234,Sanket Sawant,10,0,24,1,0,0,23,0,2,30,7,Puneri Paltan,24,9,Puneri Paltan
4959,Akash Shinde,33,0,22,0,0,0,14,8,0,142,7,Puneri Paltan,24,9,Puneri Paltan
4960,Aslam Inamdar,3,2,17,0,0,0,17,9,0,150,7,Puneri Paltan,24,9,Puneri Paltan
3000,Sombir,7,0,18,0,0,0,17,0,3,35,7,Puneri Paltan,24,9,Puneri Paltan
259,Fazel Atrachali,1,21,21,1,0,0,21,0,7,56,7,Puneri Paltan,24,9,Puneri Paltan
3176,Mohammad Nabibakhsh,2,0,15,0,0,0,15,0,2,36,7,Puneri Paltan,24,9,Puneri Paltan
5053,Rakesh Ram,8,0,8,0,0,0,4,0,0,2,7,Puneri Paltan,24,9,Puneri Paltan
5052,Alankar Patil,9,0,3,0,0,0,2,0,0,3,7,Puneri Paltan,24,9,Puneri Paltan
5116,Aditya Shinde,11,0,6,0,0,0,1,2,0,20,7,Puneri Paltan,24,9,Puneri Paltan
5128,Gaurav Khatri,20,0,16,0,0,0,4,0,3,21,7,Puneri Paltan,24,9,Puneri Paltan
5108,Badal Singh,32,0,12,0,0,0,2,0,1,7,7,Puneri Paltan,24,9,Puneri Paltan
4917,Govind Gurjar,77,1,2,0,0,0,1,0,1,6,7,Puneri Paltan,24,9,Puneri Paltan
3011,Balasaheb Jadhav,5,0,6,0,0,0,5,0,0,3,7,Puneri Paltan,24,9,Puneri Paltan
5129,Saurabh,21,0,2,0,0,0,1,0,0,11,7,Puneri Paltan,24,9,Puneri Paltan
4141,D MahindraPrasad,19,0,1,0,0,0,1,0,0,1,7,Puneri Paltan,24,9,Puneri Paltan
3004,Akash Chaudhary,22,0,1,0,0,0,1,0,0,0,7,Puneri Paltan,24,9,Puneri Paltan
5078,Harsh Lad,18,0,1,0,0,0,1,0,0,4,7,Puneri Paltan,24,9,Puneri Paltan
4022,Mohit Goyat,88,0,17,1,0,0,17,4,2,137,7,Puneri Paltan,24,9,Puneri Paltan
366,Vikash Kandola,88,0,24,0,0,0,23,2,0,139,1,Bengaluru Bulls,24,9,Bengaluru Bulls
4848,Mayur Kadam,17,0,17,1,0,0,16,0,0,16,1,Bengaluru Bulls,24,9,Bengaluru Bulls
769,Mahender Singh,4,23,23,1,1,0,23,0,7,45,1,Bengaluru Bulls,24,9,Bengaluru Bulls
4944,Bharat,1,0,23,0,0,0,23,20,0,282,1,Bengaluru Bulls,24,9,Bengaluru Bulls
3038,Neeraj Narwal,10,0,24,2,0,0,23,1,0,115,1,Bengaluru Bulls,24,9,Bengaluru Bulls
3228,Saurabh Nandal,22,1,24,2,0,0,24,0,9,73,1,Bengaluru Bulls,24,9,Bengaluru Bulls
4972,Aman,2,0,24,1,1,0,24,0,6,60,1,Bengaluru Bulls,24,9,Bengaluru Bulls
3225,Harmanjit Singh,3,0,3,0,0,0,0,0,0,3,1,Bengaluru Bulls,24,9,Bengaluru Bulls
3154,Sachin Narwal,9,0,16,1,0,0,2,1,0,39,1,Bengaluru Bulls,24,9,Bengaluru Bulls
160,Ran Singh,13,0,8,1,0,0,0,0,1,5,1,Bengaluru Bulls,24,9,Bengaluru Bulls
629,Narender Hooda,20,0,9,0,0,0,0,0,0,3,1,Bengaluru Bulls,24,9,Bengaluru Bulls
4849,Sudhakar Krishant,25,0,9,1,0,0,2,0,0,7,1,Bengaluru Bulls,24,9,Bengaluru Bulls
772,More G B,77,0,10,0,0,0,1,0,0,3,1,Bengaluru Bulls,24,9,Bengaluru Bulls
589,Lal Mohar Yadav,99,0,0,0,0,0,0,0,0,0,1,Bengaluru Bulls,24,9,Bengaluru Bulls
3101,Ponparthiban Subramanian,55,0,4,0,0,0,4,0,1,12,1,Bengaluru Bulls,24,9,Bengaluru Bulls
5098,Rajnesh,5,0,5,2,0,0,3,0,0,2,1,Bengaluru Bulls,24,9,Bengaluru Bulls
86,Rajesh Narwal,11,0,1,0,0,0,0,0,0,0,1,Bengaluru Bulls,24,9,Bengaluru Bulls
4937,Nageshor Tharu,30,0,0,0,0,0,0,0,0,0,1,Bengaluru Bulls,24,9,Bengaluru Bulls
5099,Yash Hooda,8,0,0,0,0,0,0,0,0,0,1,Bengaluru Bulls,24,9,Bengaluru Bulls
